,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genre_list,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,scifi,TV_movie,thriller,war,western
4320,[99],252506,en,MxPx - Both Ends Burning,0.625,2014-06-26,MxPx - Both Ends Burning,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,[99],242620,en,The Brady 6,0.625,2011-04-11,The Brady 6,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,0,166662,en,Zion,0.625,2011-10-01,Zion,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,[18],160122,en,Magic Valley,0.625,2011-04-13,Magic Valley,10.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4324,0,104213,en,Shake Junt - Chicken Bone Nowison,0.625,2011-11-03,Shake Junt - Chicken Bone Nowison,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,"[99, 36, 10402]",601429,en,La salsa Cubana,0.625,2011-04-07,La salsa Cubana,9.0,1,"['Documentary', 'History', 'Music']",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4326,0,490285,en,Alone with Mr. Carter,0.625,2011-09-17,Alone with Mr. Carter,9.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,0,376996,en,I Steal Pets,0.625,2011-05-31,I Steal Pets,9.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,[10402],292183,en,St. Vincent - 4AD Sessions,0.625,2011-09-12,St. Vincent - 4AD Sessions,9.0,1,['Music'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4329,0,145318,en,Rockshow Comedy Tour,0.625,2011-07-05,Rockshow Comedy Tour,9.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,0,100608,en,TesseracT: Concealing Fate Live In The Studio,0.625,2011-06-16,TesseracT: Concealing Fate Live In The Studio,9.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,0,414060,en,Time Doesn't Stand Still,0.625,2011-06-10,Time Doesn't Stand Still,8.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,[99],406437,en,Charlton Heston and Ben-Hur: A Personal Journey,0.625,2011-07-14,Charlton Heston and Ben-Hur: A Personal Journey,8.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,[99],126782,en,Ufos On The Record,0.625,2011-08-25,Ufos On The Record,8.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,"[99, 10402]",82676,en,Everyday Sunshine:  The Story of Fishbone,0.625,2011-10-07,Everyday Sunshine:  The Story of Fishbone,8.0,1,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4335,[99],81579,en,One Lucky Elephant,0.625,2011-06-08,One Lucky Elephant,8.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,[99],464751,en,Invincible Force,0.625,2011-11-14,Invincible Force,7.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,"[18, 9648, 10749]",403739,en,I'm Not Me,0.625,2011-11-01,I'm Not Me,7.0,1,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4338,"[35, 27]",381782,en,Summer of the Zombies,0.625,2011-07-01,Summer of the Zombies,7.0,1,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4339,0,315389,en,The Hollies: Look Through Any Window 1963-1975,0.625,2011-10-04,The Hollies: Look Through Any Window 1963-1975,7.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,[99],288624,en,In Their Room: Berlin,0.625,2011-08-25,In Their Room: Berlin,7.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,[18],274023,en,The Measure of a Man,0.625,2011-03-25,The Measure of a Man,7.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4342,"[53, 80, 18]",226280,en,The Abduction of Zack Butterfield,0.625,2011-04-19,The Abduction of Zack Butterfield,7.0,1,"['Thriller', 'Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4343,0,124998,en,Method to the Madness of Jerry Lewis,0.625,2011-12-17,Method to the Madness of Jerry Lewis,7.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,0,101632,en,Super Speeders 6 - Flat Out,0.625,2011-12-01,Super Speeders 6 - Flat Out,7.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,[18],532683,en,Things I Don't Remember,0.625,2011-04-23,Things I Don't Remember,6.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4346,"[18, 53, 37]",453454,en,The Company of Thieves,0.625,2011-08-01,The Company of Thieves,6.0,1,"['Drama', 'Thriller', 'Western']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4347,0,399830,en,Project Happiness,0.625,2011-05-01,Project Happiness,6.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,0,379688,en,Civilization Lost,0.625,2011-12-11,Civilization Lost,6.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,0,323375,en,The Fickle,0.625,2011-05-06,The Fickle,6.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,[35],301713,en,Stuck in the Middle,0.625,2011-06-04,Stuck in the Middle,6.0,1,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,"[35, 36, 18]",180988,en,The Civil War on Drugs,0.625,2011-03-28,The Civil War on Drugs,6.0,1,"['Comedy', 'History', 'Drama']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4352,"[18, 80]",77011,ru,Reyder,0.625,2011-11-11,Raider,6.0,1,"['Drama', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4353,[99],70834,en,Love Crimes Of Kabul,0.625,2011-07-11,Love Crimes Of Kabul,6.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,[35],59588,en,Give It Up for Greg Giraldo,0.625,2011-03-18,Give It Up for Greg Giraldo,6.0,1,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,0,537401,zh,Ten Years from Now,0.625,2011-10-23,Ten Years from Now,5.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,"[18, 10749]",508796,en,Half,0.625,2011-05-20,Half,5.0,1,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4357,[16],467930,en,Tadpole,0.625,2011-07-25,Tadpole,5.0,1,['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,[878],428024,en,Prodigal,0.625,2011-09-01,Prodigal,5.0,1,['Science Fiction'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4359,[99],378962,en,Stray Dawg,0.625,2011-04-25,Stray Dawg,5.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,[18],300035,en,Heart Breaks Open,0.625,2011-04-04,Heart Breaks Open,5.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4361,[99],292051,en,The Story of Rock 'n' Roll Comics,0.625,2011-07-01,The Story of Rock 'n' Roll Comics,5.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,0,262392,en,Bebe Zeva,0.625,2011-03-20,Bebe Zeva,5.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,[35],178227,en,Go Go Crazy,0.625,2011-04-29,Go Go Crazy,5.0,2,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,[18],146898,en,When You Find Me,0.625,2011-11-15,When You Find Me,5.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4365,"[36, 99, 10752]",82677,en,Granito: How to Nail a Dictator,0.625,2011-09-14,Granito: How to Nail a Dictator,5.0,1,"['History', 'Documentary', 'War']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4366,"[12, 99]",81776,en,Cold,0.625,2011-12-08,Cold,5.0,1,"['Adventure', 'Documentary']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,[99],77876,en,Crazy Wisdom,0.625,2011-11-25,Crazy Wisdom,5.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,"[53, 80, 18, 9648]",343751,en,Patient 17,0.625,2011-10-16,Patient 17,4.0,1,"['Thriller', 'Crime', 'Drama', 'Mystery']",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4369,[80],434679,en,Fathoms Deep,0.625,2011-10-13,Fathoms Deep,3.0,1,['Crime'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,"[53, 27]",294160,en,Midsummer Nightmares,0.625,2011-09-29,Midsummer Nightmares,2.0,1,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4371,[18],226459,si,Igillena Maluwo,0.625,2011-07-08,Flying Fish,1.5,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4372,0,209806,en,Face to Panty Ratio,0.625,2011-07-24,Face to Panty Ratio,1.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,"[18, 878]",545433,en,Dreams from a Petrified Head,0.624,2011-01-01,Dreams from a Petrified Head,10.0,1,"['Drama', 'Science Fiction']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4374,0,270993,en,A Fall from Freedom,0.624,2011-01-01,A Fall from Freedom,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,[99],79470,en,Cancer is Curable NOW,0.624,2011-03-01,Cancer is Curable NOW,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,[99],135713,en,Beware of Christians,0.624,2011-01-14,Beware of Christians,9.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,0,385637,en,Bitch-Beauty,0.624,2011-01-01,Bitch-Beauty,8.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,[18],205818,en,Eat,0.624,2011-03-12,Eat,8.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4379,[99],123542,en,Bruce Lee: In Pursuit of the Dragon,0.624,2011-01-01,Bruce Lee: In Pursuit of the Dragon,8.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,"[10402, 99]",117963,en,The Harmony Game,0.624,2011-02-11,The Harmony Game,8.0,1,"['Music', 'Documentary']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4381,[99],97265,en,Jeremy Clarkson: War Stories,0.624,2011-01-01,Jeremy Clarkson: War Stories,8.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,0,74255,en,Instant Expert: A Quick Guide To The French Revolution,0.624,2011-02-02,Instant Expert: A Quick Guide To The French Revolution,8.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,0,101168,en,Idiots,0.624,2011-01-01,Idiots,7.5,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,0,567178,en,Well Then There Now,0.624,2011-01-01,Well Then There Now,7.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,"[10751, 16]",345573,en,Det siste norske trollet,0.624,2011-09-24,The Last Norwegian Troll,7.0,1,"['Family', 'Animation']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4386,"[35, 27]",328141,en,I Am Your Grandma,0.624,2011-01-01,I Am Your Grandma,7.0,1,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4387,"[878, 10751, 14]",210305,en,Matty Hanson and the Invisibility Ray,0.624,2011-03-01,Matty Hanson and the Invisibility Ray,7.0,1,"['Science Fiction', 'Family', 'Fantasy']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4388,0,97095,en,I Was Worth 50 Sheep,0.624,2011-01-01,I Was Worth 50 Sheep,7.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,[99],128398,en,Around The World In 60 Mins,0.624,2011-01-01,Around The World In 60 Mins,6.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,[18],123174,en,The Encore of Tony Duran,0.624,2011-01-14,The Encore of Tony Duran,6.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4391,"[878, 99]",501118,en,Spacelift: Transporting Trek Into the 21st Century,0.624,2011-01-01,Spacelift: Transporting Trek Into the 21st Century,5.0,1,"['Science Fiction', 'Documentary']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4392,[18],141747,pt,Riscado,0.624,2011-03-14,Craft,5.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4393,"[99, 36]",89194,en,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement,0.624,2011-01-01,The Barber of Birmingham: Foot Soldier of the Civil Rights Movement,5.0,1,"['Documentary', 'History']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4394,"[35, 18, 10749]",50024,en,Satin,0.624,2011-03-01,Satin,5.0,1,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4395,[99],317875,en,Athene's Theory of Everything,0.624,2011-01-23,Athene's Theory of Everything,4.5,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,"[27, 35]",399196,en,Lady Chatterley's Ghost,0.624,2011-02-15,Lady Chatterley's Ghost,4.0,1,"['Horror', 'Comedy']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4397,0,338486,en,All I Want,0.624,2011-01-14,All I Want,4.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,[18],157765,en,180º,0.624,2011-02-03,180º,4.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4399,[18],120752,en,The Tested,0.624,2011-01-01,The Tested,4.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,"[18, 10752]",114708,en,The American Dream,0.624,2011-01-01,The American Dream,4.0,1,"['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4401,"[35, 18, 10749]",69863,en,Married Men and Single Women,0.624,2011-01-01,Married Men and Single Women,3.5,1,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4402,"[53, 18]",317639,en,What Fun We Were Having,0.624,2011-01-01,What Fun We Were Having,3.0,1,"['Thriller', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4403,"[35, 27]",280171,en,Eat Me!,0.624,2011-03-22,Eat Me!,3.0,1,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4404,0,122582,en,Paranoid Activity 2,0.624,2011-01-01,Paranoid Activity 2,2.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,"[14, 18, 35, 878]",119172,ja,世界最後の日々,0.616,2011-07-04,The Last Days of the World,4.0,3,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction']",0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4406,"[35, 10751, 10749]",62196,en,Somebody's Hero,0.615,2011-05-01,Somebody's Hero,5.8,8,"['Comedy', 'Family', 'Romance']",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4407,[99],154352,en,How Did They Ever Make a Movie of Facebook?,0.61,2011-01-11,How Did They Ever Make a Movie of Facebook?,7.3,8,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,"[80, 18, 10770]",99762,en,Salem Falls,0.601,2011-11-19,Salem Falls,5.1,8,"['Crime', 'Drama', 'TV Movie']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4409,"[18, 10749]",602984,en,Lucky,0.6,2011-03-11,Lucky,10.0,1,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4410,0,552110,en,Bob Dylan: 1990-2006 - The Never Ending Narrative,0.6,2011-04-11,Bob Dylan: 1990-2006 - The Never Ending Narrative,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,"[35, 18, 27]",543511,en,King of the Underground,0.6,2011-03-27,King of the Underground,10.0,1,"['Comedy', 'Drama', 'Horror']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4412,[35],526456,en,Separate Checks,0.6,2011-09-24,Separate Checks,10.0,1,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,"[9648, 35, 16]",509912,en,Turnabout Storm,0.6,2011-10-25,Turnabout Storm,10.0,1,"['Mystery', 'Comedy', 'Animation']",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4414,[10751],485834,en,Ode to Los Angeles,0.6,2011-05-01,Ode to Los Angeles,10.0,1,['Family'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4415,"[35, 18]",455240,en,Nerve,0.6,2011-12-07,Nerve,10.0,1,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4416,0,452916,en,Slashed Prices: The Making of Intruder,0.6,2011-12-13,Slashed Prices: The Making of Intruder,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,0,431245,en,Strangers Again,0.6,2011-04-20,Strangers Again,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,"[99, 36]",430779,en,Created Cosmos,0.6,2011-01-01,Created Cosmos,10.0,1,"['Documentary', 'History']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4419,[99],430221,en,Life With Alex,0.6,2011-01-01,Life With Alex,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,0,405549,en,Riccardo Chailly & Leipzig Gewandhaus Orchestra: Mahler 2,0.6,2011-09-27,Riccardo Chailly & Leipzig Gewandhaus Orchestra: Mahler 2,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,0,402853,en,"Bryan Beller - To Nothing, The Thanks In Advance Special Edition DVD",0.6,2011-01-01,"Bryan Beller - To Nothing, The Thanks In Advance Special Edition DVD",10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,[16],385559,en,Public Meat,0.6,2011-03-03,Public Meat,10.0,1,['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,0,365059,en,Lucrezia Borgia,0.6,2011-05-13,Lucrezia Borgia,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,"[35, 10751]",347236,en,Bruce Lee Played Badminton Too,0.6,2011-01-01,Bruce Lee Played Badminton Too,10.0,1,"['Comedy', 'Family']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4425,0,336718,en,Crystal Palace,0.6,2011-01-01,Crystal Palace,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,[99],332937,en,1984 Revolution,0.6,2011-01-01,1984 Revolution,10.0,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,[99],326628,en,Hempfest: No Prison for Pot,0.6,2011-08-01,Hempfest: No Prison for Pot,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,[18],314870,en,Itsemurha,0.6,2011-12-16,Itsemurha,10.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4429,0,310335,en,Torchlighters: The William Booth Story,0.6,2011-10-27,Torchlighters: The William Booth Story,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,0,297321,en,Wendell Scott: A Race Story,0.6,2011-02-20,Wendell Scott: A Race Story,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,[99],251441,en,Black Whole,0.6,2011-03-29,Black Whole,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,0,239063,en,Disney Holiday Magic with Samantha Brown,0.6,2011-12-11,Disney Holiday Magic with Samantha Brown,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,0,225104,en,Connect,0.6,2011-05-31,Connect,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,"[16, 10751, 10402]",213632,en,Hydee and the Hytops,0.6,2011-05-01,Hydee and the Hytops,10.0,1,"['Animation', 'Family', 'Music']",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4435,"[18, 53]",210794,en,Contractor's Routine,0.6,2011-06-03,Contractor's Routine,10.0,1,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4436,[10402],201868,en,Circus Mexicus XX,0.6,2011-06-11,Circus Mexicus XX,10.0,1,['Music'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4437,[27],200719,de,Pray For Dawn,0.6,2011-10-14,The Bunker,10.0,1,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4438,[18],199801,en,Earthwork,0.6,2011-05-20,Earthwork,10.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4439,"[99, 10402]",192454,en,Bob Dylan Revealed,0.6,2011-05-01,Bob Dylan Revealed,10.0,1,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4440,[99],189401,en,Ascent: Commemorating Shuttle,0.6,2011-12-06,Ascent: Commemorating Shuttle,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,0,141495,en,Transworld Snowboarding's 20 Tricks - Vol. 5,0.6,2011-08-15,Transworld Snowboarding's 20 Tricks - Vol. 5,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,"[10749, 35, 18]",141274,en,A Novel Romance,0.6,2011-11-11,A Novel Romance,10.0,1,"['Romance', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4443,0,140970,en,Loyalty,0.6,2011-11-01,Loyalty,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,[10402],139970,da,Counting Crows: August & Everything after,0.6,2011-08-29,Counting Crows: August & Everything after,10.0,1,['Music'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4445,0,136310,en,Explosions in the Sky - Barcelona Theatre,0.6,2011-06-06,Explosions in the Sky - Barcelona Theatre,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,0,135101,en,My Last Day,0.6,2011-04-21,My Last Day,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,0,134782,en,The Italian Key,0.6,2011-12-16,The Italian Key,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,[99],129058,en,Hollywood to Dollywood,0.6,2011-07-16,Hollywood to Dollywood,10.0,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,0,122350,en,The Pettifogger,0.6,2011-10-09,The Pettifogger,10.0,2,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,[99],107768,en,Hidden Colors,0.6,2011-04-14,Hidden Colors,10.0,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,0,94762,en,Cavalleria Rusticana/Pagliacci,0.6,2011-08-16,Cavalleria Rusticana/Pagliacci,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,"[36, 99]",88746,hi,Bhopali,0.6,2011-01-23,Bhopali,10.0,1,"['History', 'Documentary']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4453,[99],81663,es,El lugar más pequeño,0.6,2011-04-30,The Tiniest Place,10.0,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,80848,en,The Love We Make,0.6,2011-09-10,The Love We Make,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,0,78043,en,Who's There?,0.6,2011-04-14,Who's There?,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,[35],75849,en,Deray Davis:  Power Play,0.6,2011-07-01,Deray Davis:  Power Play,10.0,1,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,0,74762,en,Shinedown: Anything and Everything,0.6,2011-04-18,Shinedown: Anything and Everything,10.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,"[35, 10749]",74292,en,Should've Put a Ring On It,0.6,2011-06-06,Should've Put a Ring On It,10.0,1,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4459,[99],74196,en,City Of Ants,0.6,2011-05-04,City Of Ants,10.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
